2,SERV-45,SRO RELATED EVENT,2023-04-12,1455,11400 SOUTH LAKES DR,RESTON,VA,20191
1,ANML-90Z-2,ANIMAL - RABIES CERTIFICATE VIOLATION,2023-04-12,1200,6300 HILLCREST PL,ALEXANDRIA,VA,22312
2,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2023-04-12,1200,6300 HILLCREST PL,ALEXANDRIA,VA,22312
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-04-12,0830,8000 TOWERS CRESCENT DR,VIENNA,VA,22182
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-04-12,1303,7300 OX RD,FAIRFAX STATION,VA,22039
2,FRAUD-26B-1,FRAUD - CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD,2023-04-12,1303,7300 OX RD,FAIRFAX STATION,VA,22039
1,AUTO-240-4,AUTO THEFT - AUTOS,2023-04-12,0105,4100 AUTO PARK CIR,CHANTILLY,VA,20151
1,SUSP-2,SUSPICIOUS - PERSON,2023-04-12,1227,13100 MOORE RD,CLIFTON,VA,20124
2,SERV-999,POLICE PHONE REPORT,2023-04-12,1227,13100 MOORE RD,CLIFTON,VA,20124
1,LARC-23-4,LARCENY - THEFT FROM BUILDING,2023-04-12,1130,5900 KINGSTOWNE TOWNE CTR,ALEXANDRIA,VA,22315
2,FRAUD-26B-1,FRAUD - CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD,2023-04-12,1130,5900 KINGSTOWNE TOWNE CTR,ALEXANDRIA,VA,22315
3,SERV-999,POLICE PHONE REPORT,2023-04-12,1130,5900 KINGSTOWNE TOWNE CTR,ALEXANDRIA,VA,22315
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-04-12,1955,13000 FAIR LAKES SHOPPING CTR,FAIRFAX,VA,22033
1,FRAUD-26A-1,FRAUD - FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,2023-04-12,1029,9100 RURAL PLAINS PL,SPRINGFIELD,VA,22153
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2023-04-12,0242,6800 SILVER ANN DR,LORTON,VA,22079
1,SUSP-2,SUSPICIOUS - PERSON,2023-04-12,2100,11200 BEAVER TRAIL CT,RESTON,VA,20191
2,SERV-999,POLICE PHONE REPORT,2023-04-12,2100,11200 BEAVER TRAIL CT,RESTON,VA,20191
